"T.gas","T.liquid","U.gas:0","U.gas:1","U.gas:2","U.liquid:0","U.liquid:1","U.liquid:2","air.gas","alpha.gas","alpha.liquid","alphat.gas","alphat.liquid","d.gas","k.gas","k.liquid","nut.gas","nut.liquid","omega.gas","omega.liquid","p","p_rgh","particle.gas","particle.liquid","particleMass_inAir","water.liquid","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
350,350,0.59895,0.019243,-0.059625,0.5951,-0.066446,-0.014157,1,0.010944,0.98906,0.21553,1.7006,0.0005786,0.023343,0.015645,0.0015477,0.0012822,15.124,12.077,1.3939e+07,1.3941e+07,0,0.18182,1.4848,0.81818,1,0.069,0,0.15,0.069
350,350,0.60011,0.01933,-0.059666,0.59627,-0.06636,-0.014155,1,0.010898,0.9891,0.2148,1.6989,0.0005786,0.023281,0.015665,0.0015425,0.001281,15.134,12.1,1.3939e+07,1.3941e+07,0,0.18182,1.4792,0.81818,1,0.0692,0,0.15,0.0692
350,350,0.60127,0.019416,-0.059708,0.59744,-0.066274,-0.014153,1,0.010852,0.98915,0.21408,1.6973,0.0005786,0.02322,0.015685,0.0015373,0.0012798,15.145,12.124,1.3939e+07,1.3941e+07,0,0.18182,1.4736,0.81818,1,0.0694,0,0.15,0.0694
350,350,0.60243,0.019502,-0.059749,0.5986,-0.066188,-0.014151,1,0.010805,0.98919,0.21335,1.6957,0.0005786,0.023158,0.015704,0.0015321,0.0012785,15.155,12.147,1.3939e+07,1.3941e+07,0,0.18182,1.468,0.81818,1,0.0696,0,0.15,0.0696
350,350,0.60359,0.019588,-0.05979,0.59977,-0.066103,-0.014148,1,0.010759,0.98924,0.21263,1.6941,0.0005786,0.023097,0.015724,0.0015268,0.0012773,15.165,12.17,1.3939e+07,1.3941e+07,0,0.18182,1.4624,0.81818,1,0.0698,0,0.15,0.0698
350,350,0.60475,0.019674,-0.059831,0.60093,-0.066017,-0.014146,1,0.010713,0.98929,0.2119,1.6924,0.0005786,0.023035,0.015744,0.0015216,0.0012761,15.175,12.193,1.3939e+07,1.3941e+07,0,0.18182,1.4569,0.81818,1,0.07,0,0.15,0.07
350,350,0.60591,0.019761,-0.059873,0.6021,-0.065931,-0.014144,1,0.010666,0.98933,0.21118,1.6908,0.0005786,0.022974,0.015764,0.0015164,0.0012749,15.186,12.216,1.3939e+07,1.3941e+07,0,0.18182,1.4513,0.81818,1,0.0702,0,0.15,0.0702
350,350,0.60707,0.019847,-0.059914,0.60327,-0.065845,-0.014142,1,0.01062,0.98938,0.21045,1.6892,0.0005786,0.022912,0.015784,0.0015112,0.0012736,15.196,12.239,1.3939e+07,1.3941e+07,0,0.18182,1.4457,0.81818,1,0.0704,0,0.15,0.0704
350,350,0.60811,0.019969,-0.059927,0.60432,-0.065726,-0.014125,1,0.010583,0.98942,0.20974,1.6867,0.0005786,0.022856,0.015803,0.0015061,0.0012718,15.21,12.263,1.3939e+07,1.3941e+07,0,0.18182,1.4413,0.81818,1,0.0706,0,0.15,0.0706
350,350,0.60901,0.020131,-0.059908,0.60523,-0.065568,-0.014092,1,0.010555,0.98945,0.20905,1.6833,0.0005786,0.022805,0.015821,0.0015012,0.0012692,15.227,12.29,1.3939e+07,1.3941e+07,0,0.18182,1.4383,0.81818,1,0.0708,0,0.15,0.0708
350,350,0.60992,0.020293,-0.059889,0.60615,-0.06541,-0.014059,1,0.010527,0.98947,0.20837,1.6799,0.0005786,0.022755,0.015839,0.0014962,0.0012666,15.245,12.317,1.3939e+07,1.3941e+07,0,0.18182,1.4352,0.81818,1,0.071,0,0.15,0.071
350,350,0.61083,0.020456,-0.059869,0.60707,-0.065252,-0.014026,1,0.010499,0.9895,0.20768,1.6765,0.0005786,0.022704,0.015857,0.0014913,0.0012641,15.262,12.344,1.3939e+07,1.3941e+07,0,0.18182,1.4322,0.81818,1,0.0712,0,0.15,0.0712
350,350,0.61173,0.020618,-0.05985,0.60799,-0.065094,-0.013993,1,0.010472,0.98953,0.20699,1.6731,0.0005786,0.022654,0.015875,0.0014864,0.0012615,15.279,12.371,1.3939e+07,1.3941e+07,0,0.18182,1.4292,0.81818,1,0.0714,0,0.15,0.0714
350,350,0.61264,0.02078,-0.059831,0.6089,-0.064936,-0.01396,1,0.010444,0.98956,0.2063,1.6697,0.0005786,0.022603,0.015894,0.0014814,0.0012589,15.297,12.397,1.3939e+07,1.3941e+07,0,0.18182,1.4262,0.81818,1,0.0716,0,0.15,0.0716
350,350,0.61354,0.020943,-0.059812,0.60982,-0.064778,-0.013927,1,0.010416,0.98958,0.20561,1.6663,0.0005786,0.022553,0.015912,0.0014765,0.0012564,15.314,12.424,1.3939e+07,1.3941e+07,0,0.18182,1.4231,0.81818,1,0.0718,0,0.15,0.0718
350,350,0.61445,0.021105,-0.059792,0.61074,-0.06462,-0.013894,1,0.010389,0.98961,0.20492,1.6629,0.0005786,0.022503,0.01593,0.0014715,0.0012538,15.332,12.451,1.3939e+07,1.3941e+07,0,0.18182,1.4201,0.81818,1,0.072,0,0.15,0.072
350,350,0.61536,0.021268,-0.059773,0.61166,-0.064462,-0.013861,1,0.010361,0.98964,0.20423,1.6595,0.0005786,0.022452,0.015948,0.0014666,0.0012512,15.349,12.478,1.3939e+07,1.3941e+07,0,0.18182,1.4171,0.81818,1,0.0722,0,0.15,0.0722
350,350,0.61626,0.02143,-0.059754,0.61257,-0.064304,-0.013828,1,0.010333,0.98967,0.20355,1.656,0.0005786,0.022402,0.015966,0.0014616,0.0012486,15.367,12.505,1.3939e+07,1.3941e+07,0,0.18182,1.414,0.81818,1,0.0724,0,0.15,0.0724
350,350,0.61717,0.021592,-0.059735,0.61349,-0.064146,-0.013795,1,0.010306,0.98969,0.20286,1.6526,0.0005786,0.022351,0.015984,0.0014567,0.0012461,15.384,12.532,1.3939e+07,1.3941e+07,0,0.18182,1.411,0.81818,1,0.0726,0,0.15,0.0726
350,350,0.61808,0.021755,-0.059715,0.61441,-0.063988,-0.013762,1,0.010278,0.98972,0.20217,1.6492,0.0005786,0.022301,0.016002,0.0014518,0.0012435,15.402,12.558,1.3939e+07,1.3941e+07,0,0.18182,1.408,0.81818,1,0.0728,0,0.15,0.0728
350,350,0.61898,0.021917,-0.059696,0.61533,-0.06383,-0.013729,1,0.01025,0.98975,0.20148,1.6458,0.0005786,0.02225,0.01602,0.0014468,0.0012409,15.419,12.585,1.3939e+07,1.3941e+07,0,0.18182,1.405,0.81818,1,0.073,0,0.15,0.073
350,350,0.61989,0.022079,-0.059677,0.61624,-0.063672,-0.013696,1,0.010222,0.98978,0.20079,1.6424,0.0005786,0.0222,0.016039,0.0014419,0.0012384,15.436,12.612,1.3939e+07,1.3941e+07,0,0.18182,1.4019,0.81818,1,0.0732,0,0.15,0.0732
350,350,0.62079,0.022242,-0.059658,0.61716,-0.063514,-0.013663,1,0.010195,0.98981,0.2001,1.639,0.0005786,0.022149,0.016057,0.0014369,0.0012358,15.454,12.639,1.3939e+07,1.3941e+07,0,0.18182,1.3989,0.81818,1,0.0734,0,0.15,0.0734
350,350,0.6217,0.022404,-0.059638,0.61808,-0.063356,-0.01363,1,0.010167,0.98983,0.19942,1.6356,0.0005786,0.022099,0.016075,0.001432,0.0012332,15.471,12.666,1.3939e+07,1.3941e+07,0,0.18182,1.3959,0.81818,1,0.0736,0,0.15,0.0736
350,350,0.62261,0.022566,-0.059619,0.619,-0.063198,-0.013597,1,0.010139,0.98986,0.19873,1.6322,0.0005786,0.022048,0.016093,0.001427,0.0012307,15.489,12.692,1.3939e+07,1.3941e+07,0,0.18182,1.3928,0.81818,1,0.0738,0,0.15,0.0738
350,350,0.62351,0.022729,-0.0596,0.61991,-0.06304,-0.013564,1,0.010112,0.98989,0.19804,1.6288,0.0005786,0.021998,0.016111,0.0014221,0.0012281,15.506,12.719,1.3939e+07,1.3941e+07,0,0.18182,1.3898,0.81818,1,0.074,0,0.15,0.074
350,350,0.62442,0.022891,-0.059581,0.62083,-0.062882,-0.013531,1,0.010084,0.98992,0.19735,1.6254,0.0005786,0.021947,0.016129,0.0014172,0.0012255,15.524,12.746,1.3939e+07,1.3941e+07,0,0.18182,1.3868,0.81818,1,0.0742,0,0.15,0.0742
350,350,0.62532,0.023054,-0.059562,0.62175,-0.062724,-0.013498,1,0.010056,0.98994,0.19666,1.622,0.0005786,0.021897,0.016147,0.0014122,0.0012229,15.541,12.773,1.3939e+07,1.3941e+07,0,0.18182,1.3838,0.81818,1,0.0744,0,0.15,0.0744
350,350,0.62623,0.023216,-0.059542,0.62266,-0.062566,-0.013465,1,0.010029,0.98997,0.19597,1.6186,0.0005786,0.021846,0.016166,0.0014073,0.0012204,15.559,12.8,1.3939e+07,1.3941e+07,0,0.18182,1.3807,0.81818,1,0.0746,0,0.15,0.0746
350,350,0.62714,0.023378,-0.059523,0.62358,-0.062408,-0.013432,1,0.010001,0.99,0.19529,1.6151,0.0005786,0.021796,0.016184,0.0014023,0.0012178,15.576,12.826,1.3939e+07,1.3941e+07,0,0.18182,1.3777,0.81818,1,0.0748,0,0.15,0.0748
350,350,0.62804,0.023541,-0.059504,0.6245,-0.06225,-0.013399,1,0.0099731,0.99003,0.1946,1.6117,0.0005786,0.021745,0.016202,0.0013974,0.0012152,15.593,12.853,1.3939e+07,1.3941e+07,0,0.18182,1.3747,0.81818,1,0.075,0,0.15,0.075
350,350,0.62895,0.023703,-0.059485,0.62542,-0.062092,-0.013366,1,0.0099454,0.99005,0.19391,1.6083,0.0005786,0.021695,0.01622,0.0013924,0.0012127,15.611,12.88,1.3939e+07,1.3941e+07,0,0.18182,1.3716,0.81818,1,0.0752,0,0.15,0.0752
350,350,0.62985,0.023865,-0.059465,0.62633,-0.061934,-0.013334,1,0.0099177,0.99008,0.19322,1.6049,0.0005786,0.021644,0.016238,0.0013875,0.0012101,15.628,12.907,1.3939e+07,1.3941e+07,0,0.18182,1.3686,0.81818,1,0.0754,0,0.15,0.0754
350,350,0.63076,0.024028,-0.059446,0.62725,-0.061776,-0.013301,1,0.00989,0.99011,0.19253,1.6015,0.0005786,0.021594,0.016256,0.0013826,0.0012075,15.646,12.934,1.3939e+07,1.3941e+07,0,0.18182,1.3656,0.81818,1,0.0756,0,0.15,0.0756
350,350,0.63167,0.02419,-0.059427,0.62817,-0.061618,-0.013268,1,0.0098623,0.99014,0.19184,1.5981,0.0005786,0.021543,0.016274,0.0013776,0.001205,15.663,12.96,1.3939e+07,1.3941e+07,0,0.18182,1.3626,0.81818,1,0.0758,0,0.15,0.0758
350,350,0.63257,0.024353,-0.059408,0.62909,-0.06146,-0.013235,1,0.0098346,0.99017,0.19116,1.5947,0.0005786,0.021493,0.016292,0.0013727,0.0012024,15.681,12.987,1.3939e+07,1.3941e+07,0,0.18182,1.3595,0.81818,1,0.076,0,0.15,0.076
350,350,0.63348,0.024515,-0.059389,0.63,-0.061302,-0.013202,1,0.0098069,0.99019,0.19047,1.5913,0.0005786,0.021442,0.016311,0.0013677,0.0011998,15.698,13.014,1.3939e+07,1.3941e+07,0,0.18182,1.3565,0.81818,1,0.0762,0,0.15,0.0762
350,350,0.63438,0.024677,-0.059369,0.63092,-0.061144,-0.013169,1,0.0097792,0.99022,0.18978,1.5879,0.0005786,0.021392,0.016329,0.0013628,0.0011972,15.716,13.041,1.3939e+07,1.3941e+07,0,0.18182,1.3535,0.81818,1,0.0764,0,0.15,0.0764
350,350,0.63529,0.02484,-0.05935,0.63184,-0.060986,-0.013136,1,0.0097515,0.99025,0.18909,1.5845,0.0005786,0.021341,0.016347,0.0013578,0.0011947,15.733,13.068,1.3939e+07,1.3941e+07,0,0.18182,1.3504,0.81818,1,0.0766,0,0.15,0.0766
350,350,0.6362,0.025002,-0.059331,0.63276,-0.060828,-0.013103,1,0.0097238,0.99028,0.1884,1.5811,0.0005786,0.021291,0.016365,0.0013529,0.0011921,15.75,13.095,1.3939e+07,1.3941e+07,0,0.18182,1.3474,0.81818,1,0.0768,0,0.15,0.0768
350,350,0.6371,0.025164,-0.059312,0.63367,-0.06067,-0.01307,1,0.0096961,0.9903,0.18771,1.5777,0.0005786,0.02124,0.016383,0.001348,0.0011895,15.768,13.121,1.3939e+07,1.3941e+07,0,0.18182,1.3444,0.81818,1,0.077,0,0.15,0.077
350,350,0.63801,0.025327,-0.059293,0.63459,-0.060512,-0.013037,1,0.0096684,0.99033,0.18703,1.5742,0.0005786,0.02119,0.016401,0.001343,0.001187,15.785,13.148,1.3939e+07,1.3941e+07,0,0.18182,1.3414,0.81818,1,0.0772,0,0.15,0.0772
350,350,0.63891,0.025489,-0.059273,0.63551,-0.060354,-0.013004,1,0.0096407,0.99036,0.18634,1.5708,0.0005786,0.021139,0.016419,0.0013381,0.0011844,15.803,13.175,1.3939e+07,1.3941e+07,0,0.18182,1.3383,0.81818,1,0.0774,0,0.15,0.0774
350,350,0.63982,0.025652,-0.059254,0.63643,-0.060196,-0.012971,1,0.009613,0.99039,0.18565,1.5674,0.0005786,0.021089,0.016437,0.0013331,0.0011818,15.82,13.202,1.3939e+07,1.3941e+07,0,0.18182,1.3353,0.81818,1,0.0776,0,0.15,0.0776
350,350,0.64073,0.025814,-0.059235,0.63734,-0.060038,-0.012938,1,0.0095853,0.99041,0.18496,1.564,0.0005786,0.021038,0.016456,0.0013282,0.0011793,15.838,13.229,1.3939e+07,1.3941e+07,0,0.18182,1.3323,0.81818,1,0.0778,0,0.15,0.0778
350,350,0.64163,0.025976,-0.059216,0.63826,-0.05988,-0.012905,1,0.0095575,0.99044,0.18427,1.5606,0.0005786,0.020988,0.016474,0.0013232,0.0011767,15.855,13.255,1.3939e+07,1.3941e+07,0,0.18182,1.3292,0.81818,1,0.078,0,0.15,0.078
350,350,0.64254,0.026139,-0.059197,0.63918,-0.059722,-0.012872,1,0.0095298,0.99047,0.18358,1.5572,0.0005786,0.020937,0.016492,0.0013183,0.0011741,15.872,13.282,1.3939e+07,1.3941e+07,0,0.18182,1.3262,0.81818,1,0.0782,0,0.15,0.0782
350,350,0.64345,0.026301,-0.059178,0.6401,-0.059564,-0.012839,1,0.0095021,0.9905,0.1829,1.5538,0.0005786,0.020887,0.01651,0.0013134,0.0011716,15.89,13.309,1.3939e+07,1.3941e+07,0,0.18182,1.3232,0.81818,1,0.0784,0,0.15,0.0784
350,350,0.64435,0.026463,-0.059158,0.64101,-0.059406,-0.012806,1,0.0094744,0.99053,0.18221,1.5504,0.0005786,0.020836,0.016528,0.0013084,0.001169,15.907,13.336,1.3939e+07,1.3941e+07,0,0.18182,1.3202,0.81818,1,0.0786,0,0.15,0.0786
350,350,0.64526,0.026626,-0.059139,0.64193,-0.059248,-0.012773,1,0.0094467,0.99055,0.18152,1.547,0.0005786,0.020786,0.016546,0.0013035,0.0011664,15.925,13.363,1.3939e+07,1.3941e+07,0,0.18182,1.3171,0.81818,1,0.0788,0,0.15,0.0788
350,350,0.64616,0.026788,-0.05912,0.64285,-0.05909,-0.01274,1,0.009419,0.99058,0.18083,1.5436,0.0005786,0.020735,0.016564,0.0012985,0.0011638,15.942,13.389,1.3939e+07,1.3941e+07,0,0.18182,1.3141,0.81818,1,0.079,0,0.15,0.079
350,350,0.64707,0.026951,-0.059101,0.64377,-0.058932,-0.012707,1,0.0093913,0.99061,0.18014,1.5402,0.0005786,0.020685,0.016582,0.0012936,0.0011613,15.96,13.416,1.3939e+07,1.3941e+07,0,0.18182,1.3111,0.81818,1,0.0792,0,0.15,0.0792
350,350,0.64798,0.027113,-0.059082,0.64468,-0.058774,-0.012674,1,0.0093636,0.99064,0.17945,1.5368,0.0005786,0.020634,0.016601,0.0012886,0.0011587,15.977,13.443,1.3939e+07,1.3941e+07,0,0.18182,1.308,0.81818,1,0.0794,0,0.15,0.0794
350,350,0.64888,0.027275,-0.059063,0.6456,-0.058616,-0.012641,1,0.0093359,0.99066,0.17877,1.5333,0.0005786,0.020584,0.016619,0.0012837,0.0011561,15.995,13.47,1.3939e+07,1.3941e+07,0,0.18182,1.305,0.81818,1,0.0796,0,0.15,0.0796
350,350,0.64979,0.027438,-0.059043,0.64652,-0.058458,-0.012609,1,0.0093082,0.99069,0.17808,1.5299,0.0005786,0.020533,0.016637,0.0012788,0.0011536,16.012,13.497,1.3939e+07,1.3941e+07,0,0.18182,1.302,0.81818,1,0.0798,0,0.15,0.0798
350,350,0.65069,0.0276,-0.059024,0.64744,-0.0583,-0.012576,1,0.0092805,0.99072,0.17739,1.5265,0.0005786,0.020483,0.016655,0.0012738,0.001151,16.029,13.524,1.3939e+07,1.3941e+07,0,0.18182,1.299,0.81818,1,0.08,0,0.15,0.08
350,350,0.6516,0.027762,-0.059005,0.64835,-0.058142,-0.012543,1,0.0092528,0.99075,0.1767,1.5231,0.0005786,0.020432,0.016673,0.0012689,0.0011484,16.047,13.55,1.3939e+07,1.3941e+07,0,0.18182,1.2959,0.81818,1,0.0802,0,0.15,0.0802
350,350,0.65251,0.027925,-0.058986,0.64927,-0.057984,-0.01251,1,0.0092251,0.99077,0.17601,1.5197,0.0005786,0.020382,0.016691,0.0012639,0.0011459,16.064,13.577,1.3939e+07,1.3941e+07,0,0.18182,1.2929,0.81818,1,0.0804,0,0.15,0.0804
350,350,0.6534,0.028089,-0.058965,0.65018,-0.057825,-0.012476,1,0.0091977,0.9908,0.17532,1.5163,0.0005786,0.020332,0.016709,0.001259,0.0011433,16.082,13.604,1.3939e+07,1.3941e+07,0,0.18182,1.2899,0.81818,1,0.0806,0,0.15,0.0806
350,350,0.65403,0.028309,-0.058888,0.65082,-0.057612,-0.012415,1,0.0091819,0.99082,0.17461,1.5119,0.0005786,0.020289,0.016721,0.0012538,0.00114,16.104,13.634,1.3939e+07,1.3941e+07,0,0.18182,1.2882,0.81818,1,0.0808,0,0.15,0.0808
350,350,0.65465,0.028528,-0.058811,0.65146,-0.0574,-0.012354,1,0.009166,0.99083,0.17389,1.5076,0.0005786,0.020247,0.016734,0.0012487,0.0011367,16.127,13.665,1.3939e+07,1.3941e+07,0,0.18182,1.2864,0.81818,1,0.081,0,0.15,0.081
350,350,0.65528,0.028748,-0.058734,0.65209,-0.057187,-0.012293,1,0.0091502,0.99085,0.17317,1.5033,0.0005786,0.020204,0.016746,0.0012435,0.0011334,16.149,13.695,1.3939e+07,1.3941e+07,0,0.18182,1.2847,0.81818,1,0.0812,0,0.15,0.0812
350,350,0.6559,0.028968,-0.058657,0.65273,-0.056975,-0.012231,1,0.0091343,0.99087,0.17246,1.4989,0.0005786,0.020162,0.016758,0.0012384,0.0011302,16.171,13.726,1.3939e+07,1.3941e+07,0,0.18182,1.2829,0.81818,1,0.0814,0,0.15,0.0814
350,350,0.65653,0.029188,-0.058581,0.65337,-0.056762,-0.01217,1,0.0091185,0.99088,0.17174,1.4946,0.0005786,0.020119,0.01677,0.0012332,0.0011269,16.194,13.756,1.3939e+07,1.3941e+07,0,0.18182,1.2811,0.81818,1,0.0816,0,0.15,0.0816
350,350,0.65715,0.029408,-0.058504,0.65401,-0.05655,-0.012109,1,0.0091027,0.9909,0.17103,1.4902,0.0005786,0.020077,0.016783,0.0012281,0.0011236,16.216,13.786,1.3939e+07,1.3941e+07,0,0.18182,1.2794,0.81818,1,0.0818,0,0.15,0.0818
350,350,0.65778,0.029628,-0.058427,0.65464,-0.056337,-0.012048,1,0.0090868,0.99091,0.17031,1.4859,0.0005786,0.020035,0.016795,0.001223,0.0011204,16.238,13.817,1.3939e+07,1.3941e+07,0,0.18182,1.2776,0.81818,1,0.082,0,0.15,0.082
350,350,0.6584,0.029848,-0.05835,0.65528,-0.056125,-0.011987,1,0.009071,0.99093,0.16959,1.4816,0.0005786,0.019992,0.016807,0.0012178,0.0011171,16.26,13.847,1.3939e+07,1.3941e+07,0,0.18182,1.2759,0.81818,1,0.0822,0,0.15,0.0822
350,350,0.65903,0.030067,-0.058273,0.65592,-0.055912,-0.011926,1,0.0090552,0.99094,0.16888,1.4772,0.0005786,0.01995,0.01682,0.0012127,0.0011138,16.283,13.878,1.3939e+07,1.3941e+07,0,0.18182,1.2741,0.81818,1,0.0824,0,0.15,0.0824
350,350,0.65965,0.030287,-0.058196,0.65656,-0.0557,-0.011864,1,0.0090393,0.99096,0.16816,1.4729,0.0005786,0.019907,0.016832,0.0012075,0.0011105,16.305,13.908,1.3939e+07,1.3941e+07,0,0.18182,1.2724,0.81818,1,0.0826,0,0.15,0.0826
350,350,0.66028,0.030507,-0.058119,0.65719,-0.055487,-0.011803,1,0.0090235,0.99098,0.16744,1.4685,0.0005786,0.019865,0.016844,0.0012024,0.0011073,16.327,13.938,1.3939e+07,1.3941e+07,0,0.18182,1.2706,0.81818,1,0.0828,0,0.15,0.0828
350,350,0.6609,0.030727,-0.058042,0.65783,-0.055275,-0.011742,1,0.0090077,0.99099,0.16673,1.4642,0.0005786,0.019822,0.016856,0.0011972,0.001104,16.35,13.969,1.3939e+07,1.3941e+07,0,0.18182,1.2689,0.81818,1,0.083,0,0.15,0.083
350,350,0.66153,0.030947,-0.057965,0.65847,-0.055062,-0.011681,1,0.0089918,0.99101,0.16601,1.4598,0.0005786,0.01978,0.016869,0.0011921,0.0011007,16.372,13.999,1.3939e+07,1.3941e+07,0,0.18182,1.2671,0.81818,1,0.0832,0,0.15,0.0832
350,350,0.66215,0.031167,-0.057888,0.65911,-0.05485,-0.01162,1,0.008976,0.99102,0.16529,1.4555,0.0005786,0.019737,0.016881,0.0011869,0.0010974,16.394,14.03,1.3939e+07,1.3941e+07,0,0.18182,1.2654,0.81818,1,0.0834,0,0.15,0.0834
350,350,0.66277,0.031387,-0.057812,0.65974,-0.054637,-0.011559,1,0.0089601,0.99104,0.16458,1.4512,0.0005786,0.019695,0.016893,0.0011818,0.0010942,16.417,14.06,1.3939e+07,1.3941e+07,0,0.18182,1.2636,0.81818,1,0.0836,0,0.15,0.0836
350,350,0.6634,0.031606,-0.057735,0.66038,-0.054425,-0.011498,1,0.0089443,0.99106,0.16386,1.4468,0.0005786,0.019652,0.016905,0.0011767,0.0010909,16.439,14.09,1.3939e+07,1.3941e+07,0,0.18182,1.2619,0.81818,1,0.0838,0,0.15,0.0838
350,350,0.66402,0.031826,-0.057658,0.66102,-0.054212,-0.011436,1,0.0089285,0.99107,0.16314,1.4425,0.0005786,0.01961,0.016918,0.0011715,0.0010876,16.461,14.121,1.3939e+07,1.3941e+07,0,0.18182,1.2601,0.81818,1,0.084,0,0.15,0.084
350,350,0.66465,0.032046,-0.057581,0.66166,-0.054,-0.011375,1,0.0089126,0.99109,0.16243,1.4381,0.0005786,0.019568,0.01693,0.0011664,0.0010844,16.484,14.151,1.3939e+07,1.3941e+07,0,0.18182,1.2584,0.81818,1,0.0842,0,0.15,0.0842
350,350,0.66527,0.032266,-0.057504,0.66229,-0.053787,-0.011314,1,0.0088968,0.9911,0.16171,1.4338,0.0005786,0.019525,0.016942,0.0011612,0.0010811,16.506,14.181,1.3939e+07,1.3941e+07,0,0.18182,1.2566,0.81818,1,0.0844,0,0.15,0.0844
350,350,0.6659,0.032486,-0.057427,0.66293,-0.053575,-0.011253,1,0.008881,0.99112,0.16099,1.4295,0.0005786,0.019483,0.016955,0.0011561,0.0010778,16.528,14.212,1.3939e+07,1.3941e+07,0,0.18182,1.2549,0.81818,1,0.0846,0,0.15,0.0846
350,350,0.66652,0.032706,-0.05735,0.66357,-0.053362,-0.011192,1,0.0088651,0.99113,0.16028,1.4251,0.0005786,0.01944,0.016967,0.0011509,0.0010745,16.551,14.242,1.3939e+07,1.3941e+07,0,0.18182,1.2531,0.81818,1,0.0848,0,0.15,0.0848
350,350,0.66715,0.032926,-0.057273,0.66421,-0.05315,-0.011131,1,0.0088493,0.99115,0.15956,1.4208,0.0005786,0.019398,0.016979,0.0011458,0.0010713,16.573,14.273,1.3939e+07,1.3941e+07,0,0.18182,1.2514,0.81818,1,0.085,0,0.15,0.085
350,350,0.66777,0.033146,-0.057197,0.66484,-0.052937,-0.01107,1,0.0088335,0.99117,0.15885,1.4164,0.0005786,0.019355,0.016991,0.0011406,0.001068,16.595,14.303,1.3939e+07,1.3941e+07,0,0.18182,1.2496,0.81818,1,0.0852,0,0.15,0.0852
350,350,0.6684,0.033365,-0.05712,0.66548,-0.052725,-0.011009,1,0.0088176,0.99118,0.15813,1.4121,0.0005786,0.019313,0.017004,0.0011355,0.0010647,16.618,14.333,1.3939e+07,1.3941e+07,0,0.18182,1.2479,0.81818,1,0.0854,0,0.15,0.0854
350,350,0.66902,0.033585,-0.057043,0.66612,-0.052512,-0.010947,1,0.0088018,0.9912,0.15741,1.4078,0.0005786,0.01927,0.017016,0.0011304,0.0010614,16.64,14.364,1.3939e+07,1.3941e+07,0,0.18182,1.2461,0.81818,1,0.0856,0,0.15,0.0856
350,350,0.66965,0.033805,-0.056966,0.66676,-0.0523,-0.010886,1,0.0087859,0.99121,0.1567,1.4034,0.0005786,0.019228,0.017028,0.0011252,0.0010582,16.662,14.394,1.3939e+07,1.3941e+07,0,0.18182,1.2444,0.81818,1,0.0858,0,0.15,0.0858
350,350,0.67027,0.034025,-0.056889,0.66739,-0.052087,-0.010825,1,0.0087701,0.99123,0.15598,1.3991,0.0005786,0.019185,0.01704,0.0011201,0.0010549,16.685,14.425,1.3939e+07,1.3941e+07,0,0.18182,1.2426,0.81818,1,0.086,0,0.15,0.086
350,350,0.6709,0.034245,-0.056812,0.66803,-0.051875,-0.010764,1,0.0087543,0.99125,0.15526,1.3947,0.0005786,0.019143,0.017053,0.0011149,0.0010516,16.707,14.455,1.3939e+07,1.3941e+07,0,0.18182,1.2409,0.81818,1,0.0862,0,0.15,0.0862
350,350,0.67152,0.034465,-0.056735,0.66867,-0.051662,-0.010703,1,0.0087384,0.99126,0.15455,1.3904,0.0005786,0.019101,0.017065,0.0011098,0.0010484,16.729,14.485,1.3939e+07,1.3941e+07,0,0.18182,1.2391,0.81818,1,0.0864,0,0.15,0.0864
350,350,0.67214,0.034685,-0.056658,0.66931,-0.05145,-0.010642,1,0.0087226,0.99128,0.15383,1.3861,0.0005786,0.019058,0.017077,0.0011046,0.0010451,16.752,14.516,1.3939e+07,1.3941e+07,0,0.18182,1.2374,0.81818,1,0.0866,0,0.15,0.0866
350,350,0.67277,0.034904,-0.056582,0.66994,-0.051237,-0.010581,1,0.0087068,0.99129,0.15311,1.3817,0.0005786,0.019016,0.017089,0.0010995,0.0010418,16.774,14.546,1.3939e+07,1.3941e+07,0,0.18182,1.2356,0.81818,1,0.0868,0,0.15,0.0868
350,350,0.67339,0.035124,-0.056505,0.67058,-0.051025,-0.01052,1,0.0086909,0.99131,0.1524,1.3774,0.0005786,0.018973,0.017102,0.0010943,0.0010385,16.796,14.577,1.3939e+07,1.3941e+07,0,0.18182,1.2339,0.81818,1,0.087,0,0.15,0.087
350,350,0.67402,0.035344,-0.056428,0.67122,-0.050812,-0.010459,1,0.0086751,0.99132,0.15168,1.373,0.0005786,0.018931,0.017114,0.0010892,0.0010353,16.818,14.607,1.3939e+07,1.3941e+07,0,0.18182,1.2321,0.81818,1,0.0872,0,0.15,0.0872
350,350,0.67464,0.035564,-0.056351,0.67186,-0.0506,-0.010397,1,0.0086593,0.99134,0.15096,1.3687,0.0005786,0.018888,0.017126,0.001084,0.001032,16.841,14.637,1.3939e+07,1.3941e+07,0,0.18182,1.2304,0.81818,1,0.0874,0,0.15,0.0874
350,350,0.67527,0.035784,-0.056274,0.67249,-0.050387,-0.010336,1,0.0086434,0.99136,0.15025,1.3644,0.0005786,0.018846,0.017139,0.0010789,0.0010287,16.863,14.668,1.3939e+07,1.3941e+07,0,0.18182,1.2286,0.81818,1,0.0876,0,0.15,0.0876
